WBGene00014450	MTCE.1
WBGene00015247	B0545.4.1
WBGene00017927	F29C4.4.1
WBGene00001111	F29C4.5
WBGene00023277	F29C4.3
WBGene00017928	F29C4.6.1
WBGene00017928	F29C4.6.2
WBGene00017929	F29C4.7a.1
WBGene00017929	F29C4.7a.2
WBGene00017929	F29C4.7b.1
WBGene00196821	F29C4.9
WBGene00017926	F29C4.2.1
WBGene00017926	F29C4.2.2
WBGene00000897	F29C4.1a.1
WBGene00000897	F29C4.1a.2
WBGene00000897	F29C4.1b.1
WBGene00000674	F29C4.8a.1
WBGene00000674	F29C4.8b.1
WBGene00000674	F29C4.8c.1
WBGene00000674	F29C4.8d.1
WBGene00000674	F29C4.8e.1
WBGene00000674	F29C4.8f.1
WBGene00000674	F29C4.8g.1
WBGene00000674	F29C4.8h.1
WBGene00000674	F29C4.8i.1
WBGene00000674	F29C4.8j.1
WBGene00000674	F29C4.8k.1
WBGene00000674	F29C4.8l.1
WBGene00000674	F29C4.8m.1
WBGene00000674	F29C4.8n.1
WBGene00000674	F29C4.8o.1
WBGene00000674	F29C4.8p.1
WBGene00000674	F29C4.8q.1
WBGene00198932	F29C4.11
WBGene00202431	F29C4.12
WBGene00023019	F29C4.t1
WBGene00197291	F29C4.10
WBGene00198551	Y38C1AA.17
WBGene00199863	Y38C1AA.18
WBGene00021400	Y38C1AA.9.1
WBGene00021398	Y38C1AA.7.1
WBGene00219750	Y38C1AA.19.1
WBGene00021397	Y38C1AA.6.1
WBGene00021397	Y38C1AA.6.2
WBGene00021396	Y38C1AA.5a.1
WBGene00021396	Y38C1AA.5b.1
WBGene00198224	Y38C1AA.16
WBGene00006561	Y38C1AA.4a.1
WBGene00006561	Y38C1AA.4b.1
WBGene00021395	Y38C1AA.3a.1
WBGene00021395	Y38C1AA.3b.1
WBGene00021395	Y38C1AA.3b.2
WBGene00196851	Y38C1AA.15
WBGene00021402	Y38C1AA.12a.1
WBGene00021402	Y38C1AA.12b.1
WBGene00000815	Y38C1AA.2.1
WBGene00000815	Y38C1AA.2.2
WBGene00044736	Y38C1AA.13.1
WBGene00195063	Y38C1AA.14a.1
WBGene00195063	Y38C1AA.14b.1
WBGene00021394	Y38C1AA.1a.1
WBGene00021394	Y38C1AA.1a.2
WBGene00021394	Y38C1AA.1b.1
WBGene00021394	Y38C1AA.1c.1
WBGene00021394	Y38C1AA.1d.1
WBGene00021401	Y38C1AA.11.1
WBGene00021401	Y38C1AA.11.2
WBGene00019821	R02D3.3a.1
WBGene00019821	R02D3.3b.1
WBGene00019822	R02D3.4a.1
WBGene00019822	R02D3.4b.1
WBGene00019822	R02D3.4c.1
WBGene00019823	R02D3.5.1
WBGene00019820	R02D3.2.1
WBGene00019819	R02D3.1a.1
WBGene00019819	R02D3.1a.2
WBGene00019819	R02D3.1b.1
WBGene00001728	R02D3.6.1
WBGene00019824	R02D3.7.1
WBGene00019824	R02D3.7.2
WBGene00019825	R02D3.8.1
WBGene00001071	T21D12.2a.1
WBGene00001071	T21D12.2a.2
WBGene00001071	T21D12.2b.1
WBGene00020647	T21D12.3.1
WBGene00020647	T21D12.3.2
WBGene00003932	T21D12.4.1
WBGene00020651	T21D12.12.1
WBGene00020651	T21D12.12.2
WBGene00020650	T21D12.11.1
WBGene00005487	T21D12.5.1
WBGene00003362	T21D12.13
WBGene00003362	T21D12.13a
WBGene00020649	T21D12.9a.1
WBGene00020649	T21D12.9a.2
WBGene00020649	T21D12.9c.1
WBGene00206487	T21D12.15.1
WBGene00206487	T21D12.15.2
WBGene00045177	T21D12.14.1
WBGene00020648	T21D12.7.1
WBGene00019298	K02D7.1a.1
WBGene00019298	K02D7.1a.2
WBGene00019298	K02D7.1b.1
WBGene00019300	K02D7.5.1
WBGene00019300	K02D7.5.2
WBGene00019299	K02D7.2.1
WBGene00198707	K02D7.7
WBGene00001099	K02D7.4.1
WBGene00001099	K02D7.4.2
WBGene00001735	K02D7.6.1
WBGene00200120	K02D7.8
WBGene00023092	K02D7.t1
WBGene00017578	F18F11.5.1
WBGene00000675	K02D7.3a.1
WBGene00000675	K02D7.3b.1
WBGene00017577	F18F11.4.1
WBGene00017574	F18F11.1.1
WBGene00017574	F18F11.1.2
WBGene00017576	F18F11.3a.1
WBGene00017576	F18F11.3b.1
WBGene00017576	F18F11.3c.1
WBGene00017576	F18F11.3d.1
WBGene00017576	F18F11.3e.1
WBGene00017576	F18F11.3f.1
WBGene00017576	F18F11.3g.1
WBGene00017576	F18F11.3h.1
WBGene00017576	F18F11.3i.1
WBGene00197593	F18F11.6
WBGene00022048	Y66H1B.2a.1
WBGene00022048	Y66H1B.2a.2
WBGene00022048	Y66H1B.2b.1
WBGene00022048	Y66H1B.2c.1
WBGene00022048	Y66H1B.2f.1
WBGene00022048	Y66H1B.2g.1
WBGene00022048	Y66H1B.2h.1
WBGene00022048	Y66H1B.2i.1
WBGene00022048	Y66H1B.2j.1
WBGene00022048	Y66H1B.2k.1
WBGene00022048	Y66H1B.2l.1
WBGene00022048	Y66H1B.2m.1
WBGene00022048	Y66H1B.2n.1
WBGene00022048	Y66H1B.2o.1
WBGene00022048	Y66H1B.2p.1
WBGene00022048	Y66H1B.2q.1
WBGene00022048	Y66H1B.2r.1
WBGene00022048	Y66H1B.2s.1
WBGene00022048	Y66H1B.2t.1
WBGene00220192	Y66H1B.6
WBGene00004981	Y66H1B.4.1
WBGene00004981	Y66H1B.4.2
WBGene00020295	T07A9.1
WBGene00004493	T07A9.11.1
WBGene00004493	T07A9.11.2
WBGene00044789	T07A9.14.1
WBGene00020300	T07A9.13a.1
WBGene00020300	T07A9.13b.1
WBGene00020300	T07A9.13b.2
WBGene00001338	T07A9.2.1
WBGene00020298	T07A9.10.1
WBGene00020298	T07A9.10.2
WBGene00045249	T07A9.15.1
WBGene00020297	T07A9.9.1
WBGene00020297	T07A9.9.2
WBGene00020296	T07A9.8.1
WBGene00020296	T07A9.8.2
WBGene00001666	T07A9.7.1
WBGene00001666	T07A9.7.2
WBGene00002187	T07A9.3.1
WBGene00002187	T07A9.3.2
WBGene00219270	T07A9.17
WBGene00219270	T07A9.17a
WBGene00219270	T07A9.17b
WBGene00165558	T07A9.16
WBGene00020299	T07A9.12.1
WBGene00020299	T07A9.12.2
WBGene00001332	T07A9.5a.1
WBGene00001332	T07A9.5b.1
WBGene00001332	T07A9.5c.1
WBGene00001332	T07A9.5d.1
WBGene00000913	T07A9.6.1
WBGene00022046	Y66H1A.4.1
WBGene00022046	Y66H1A.4.2
WBGene00022047	Y66H1A.5.1
WBGene00271640	Y66H1A.9
WBGene00002041	Y66H1A.6a.1
WBGene00002041	Y66H1A.6c.1
WBGene00022045	Y66H1A.3.1
WBGene00022044	Y66H1A.2a.1
WBGene00022044	Y66H1A.2b.1
WBGene00235263	Y66H1A.8a.1
WBGene00235263	Y66H1A.8b.1
WBGene00235264	M04G7.5.1
WBGene00019772	M04G7.1.1
WBGene00019773	M04G7.2a.1
WBGene00019773	M04G7.2b.1
WBGene00019774	M04G7.3a.1
WBGene00019774	M04G7.3a.2
WBGene00019774	M04G7.3b.1
WBGene00019774	M04G7.3b.2
WBGene00220031	M04G7.4
WBGene00271837	Y65D7A.1
WBGene00235265	W03G1.11
WBGene00021011	W03G1.5.1
WBGene00021012	W03G1.6a.1
WBGene00021012	W03G1.6b.1
WBGene00021012	W03G1.6c.1
WBGene00021012	W03G1.6c.2
WBGene00021012	W03G1.6d.1
WBGene00021012	W03G1.6e.1
WBGene00021012	W03G1.6f.1
WBGene00021012	W03G1.6g.1
WBGene00021012	W03G1.6h.1
WBGene00000213	W03G1.7a.1
WBGene00000213	W03G1.7b.1
WBGene00201763	W03G1.10
WBGene00021010	W03G1.2.1
WBGene00021013	W03G1.8
WBGene00001625	W03G1.1.1
WBGene00199193	F09C11.2
WBGene00018924	F56A11.4a.1
WBGene00018924	F56A11.4b.1
WBGene00200779	F56A11.12
WBGene00201760	F56A11.13
WBGene00198589	F56A11.11
WBGene00195964	F56A11.8
WBGene00001165	F56A11.3.1
WBGene00001165	F56A11.3.2
WBGene00197598	F56A11.9
WBGene00197815	F56A11.10
WBGene00219978	F56A11.14
WBGene00018925	F56A11.5a.1
WBGene00018925	F56A11.5a.2
WBGene00018925	F56A11.5b.1
WBGene00001579	F56A11.1.1
WBGene00001579	F56A11.1.2
WBGene00018926	F56A11.6.1
WBGene00189987	C18H7.12.1
WBGene00015996	C18H7.6.1
WBGene00015994	C18H7.4.1
WBGene00015994	C18H7.4.2
WBGene00199836	C18H7.15
WBGene00015997	C18H7.7.1
WBGene00015997	C18H7.7.2
WBGene00044457	C18H7.11.1
WBGene00044457	C18H7.11.2
WBGene00015998	C18H7.8.1
WBGene00015999	C18H7.9.1
WBGene00000676	C18H7.3.1
WBGene00199072	C18H7.14
WBGene00002140	C18H7.2a.1
WBGene00002140	C18H7.2b.1
WBGene00015993	C18H7.1a.1
WBGene00015993	C18H7.1b.1
WBGene00015993	C18H7.1c.1
WBGene00022911	C05G6.t1
WBGene00200850	C18H7.16
WBGene00200054	C05G6.5
WBGene00194995	C05G6.4
WBGene00015497	C05G6.1.1
WBGene00019665	K11H12.9a.1
WBGene00019665	K11H12.9a.2
WBGene00019665	K11H12.9b.1
WBGene00019665	K11H12.9c.1
WBGene00019665	K11H12.9d.1
WBGene00196668	K11H12.14
WBGene00019658	K11H12.1.1
WBGene00004427	K11H12.2.1
WBGene00004427	K11H12.2.2
WBGene00044948	K11H12.12
WBGene00045051	K11H12.13
WBGene00019664	K11H12.8a.1
WBGene00019664	K11H12.8b.1
WBGene00019664	K11H12.8b.2
WBGene00019664	K11H12.8c.1
WBGene00019664	K11H12.8d.1
WBGene00023106	K11H12.t1
WBGene00019663	K11H12.7.1
WBGene00019663	K11H12.7.2
WBGene00019662	K11H12.6a.1
WBGene00019662	K11H12.6b.1
WBGene00044723	K11H12.11.1
WBGene00019659	K11H12.3.1
WBGene00019660	K11H12.4.1
WBGene00044458	K11H12.10.1
WBGene00019661	K11H12.5.1
WBGene00195864	F41A4.3
WBGene00023038	F41A4.t1
WBGene00018256	F41A4.1.1
WBGene00235287	Y55F3C.17.1
WBGene00021950	Y55F3C.7a.1
WBGene00021950	Y55F3C.7b.1
WBGene00021949	Y55F3C.5.1
WBGene00044460	Y55F3C.10.1
WBGene00044459	Y55F3C.9a.1
WBGene00044459	Y55F3C.9b.1
WBGene00021951	Y55F3C.8.1
WBGene00168241	Y55F3C.12
WBGene00219763	Y55F3C.16
WBGene00197624	Y55F3C.15
WBGene00021948	Y55F3C.3a.1
WBGene00021948	Y55F3C.3c.1
WBGene00021948	Y55F3C.3d.1
WBGene00021948	Y55F3C.3e.1
WBGene00021948	Y55F3C.3f.1
WBGene00021948	Y55F3C.3g.1
WBGene00196878	Y55F3C.14
WBGene00194844	Y55F3C.13
WBGene00021947	Y55F3C.2.1
WBGene00001788	F56B3.10.1
WBGene00000677	F56B3.1.1
WBGene00018928	F56B3.2.1
WBGene00018929	F56B3.3
WBGene00018933	F56B3.9.1
WBGene00018932	F56B3.8a.1
WBGene00018932	F56B3.8a.2
WBGene00018932	F56B3.8b.1
WBGene00018931	F56B3.7.1
WBGene00199691	F56B3.14
WBGene00004824	F56B3.4a.1
WBGene00004824	F56B3.4b.1
WBGene00004824	F56B3.4c.1
WBGene00197041	F56B3.13
WBGene00200616	F56B3.15
WBGene00018930	F56B3.6.1
WBGene00018935	F56B3.12.1
WBGene00018935	F56B3.12.2
WBGene00018934	F56B3.11a.1
WBGene00018934	F56B3.11a.2
WBGene00018934	F56B3.11b.1
WBGene00001154	F56B3.5.1
WBGene00001154	F56B3.5.2
WBGene00220182	Y55F3BL.5
WBGene00021935	Y55F3BL.1.1
WBGene00021935	Y55F3BL.1.2
WBGene00185088	Y55F3BL.4.1
WBGene00185088	Y55F3BL.4.2
WBGene00235283	Y55F3BL.6.1
WBGene00021936	Y55F3BL.2a.1
WBGene00021936	Y55F3BL.2b.1
WBGene00220183	Y55F3BR.19
WBGene00199601	Y55F3BR.15
WBGene00202216	Y55F3BR.18
WBGene00021942	Y55F3BR.5a.1
WBGene00021942	Y55F3BR.5b.1
WBGene00021942	Y55F3BR.5b.2
WBGene00021942	Y55F3BR.5c.1
WBGene00044742	Y55F3BR.10.1
WBGene00021943	Y55F3BR.6a.1
WBGene00021943	Y55F3BR.6a.2
WBGene00021943	Y55F3BR.6b.1
WBGene00201199	Y55F3BR.16
WBGene00023184	Y55F3BR.t1
WBGene00021941	Y55F3BR.4a.1
WBGene00021941	Y55F3BR.4a.2
WBGene00021941	Y55F3BR.4b.1
WBGene00021945	Y55F3BR.8a.1
WBGene00021945	Y55F3BR.8b.1
WBGene00021945	Y55F3BR.8b.2
WBGene00044757	Y55F3BR.11.1
WBGene00021939	Y55F3BR.2a.1
WBGene00021939	Y55F3BR.2b.1
WBGene00021939	Y55F3BR.2c.1
WBGene00195533	Y55F3BR.12
WBGene00023183	Y55F3BR.9
WBGene00201671	Y55F3BR.17
WBGene00021938	Y55F3BR.1.1
WBGene00196995	Y55F3BR.14
WBGene00196058	Y55F3BR.13
WBGene00007007	C44C8.6.1
WBGene00007007	C44C8.6.2
WBGene00016649	C44C8.4.1
WBGene00045301	C44C8.10.1
WBGene00016648	C44C8.3.1
WBGene00045300	C44C8.9.1
WBGene00016647	C44C8.2.1
WBGene00045299	C44C8.8.1
WBGene00016646	C44C8.1.1
WBGene00045298	C44C8.7.1
WBGene00019073	F58H7.8.1
WBGene00019072	F58H7.7.1
WBGene00271786	F58H7.11
WBGene00019070	F58H7.5.1
WBGene00019069	F58H7.3.1
WBGene00196404	F58H7.9
WBGene00199590	F58H7.10
WBGene00019067	F58H7.1.1
WBGene00019068	F58H7.2.1
WBGene00019068	F58H7.2.2
WBGene00004047	Y55F3AL.1a.1
WBGene00004047	Y55F3AL.1a.2
WBGene00004047	Y55F3AL.1b.1
WBGene00004047	Y55F3AL.1c.1
WBGene00004047	Y55F3AL.1d.1
WBGene00004047	Y55F3AL.1e.1
WBGene00004047	Y55F3AL.1f.1
WBGene00043705	Y55F3AM.7a.1
WBGene00043705	Y55F3AM.7b.1
WBGene00043705	Y55F3AM.7c.1
WBGene00043705	Y55F3AM.7d.1
WBGene00220181	Y55F3AM.23
WBGene00002278	Y55F3AM.6a.1
WBGene00002278	Y55F3AM.6a.2
WBGene00002278	Y55F3AM.6b.1
WBGene00021923	Y55F3AM.5.1
WBGene00021923	Y55F3AM.5.2
WBGene00021925	Y55F3AM.8a.1
WBGene00021925	Y55F3AM.8b.1
WBGene00021926	Y55F3AM.9a.1
WBGene00021926	Y55F3AM.9b.1
WBGene00021922	Y55F3AM.4a.1
WBGene00021922	Y55F3AM.4b.1
WBGene00021921	Y55F3AM.3a.1
WBGene00021921	Y55F3AM.3a.2
WBGene00021921	Y55F3AM.3b
WBGene00021921	Y55F3AM.3c.1
WBGene00021921	Y55F3AM.3c.2
WBGene00194825	Y55F3AM.19
WBGene00194825	Y55F3AM.19a
WBGene00194825	Y55F3AM.19b
WBGene00194822	Y55F3AM.16
WBGene00194822	Y55F3AM.16a
WBGene00194822	Y55F3AM.16b
WBGene00194823	Y55F3AM.17
WBGene00194823	Y55F3AM.17a
WBGene00194823	Y55F3AM.17b
WBGene00194824	Y55F3AM.18
WBGene00194824	Y55F3AM.18a
WBGene00194824	Y55F3AM.18b
WBGene00194826	Y55F3AM.20
WBGene00194826	Y55F3AM.20a
WBGene00194826	Y55F3AM.20b
WBGene00021927	Y55F3AM.10.1
WBGene00219762	Y55F3AM.22
WBGene00021928	Y55F3AM.11.1
WBGene00021928	Y55F3AM.11.2
WBGene00005903	Y55F3AM.2.1
WBGene00219399	Y55F3AM.21a.1
WBGene00219399	Y55F3AM.21a.2
WBGene00219399	Y55F3AM.21b
WBGene00021929	Y55F3AM.12.1
WBGene00021929	Y55F3AM.12.2
WBGene00021930	Y55F3AM.13.1
WBGene00021930	Y55F3AM.13.2
WBGene00021920	Y55F3AM.1.1
WBGene00021920	Y55F3AM.1.2
WBGene00021931	Y55F3AM.14.1
WBGene00021931	Y55F3AM.14.2
WBGene00000816	Y55F3AM.15.1
WBGene00000816	Y55F3AM.15.2
WBGene00021934	Y55F3AR.3a.1
WBGene00021934	Y55F3AR.3a.2
WBGene00021934	Y55F3AR.3b.1
WBGene00196098	Y55F3AR.4
WBGene00021933	Y55F3AR.2.1
WBGene00021932	Y55F3AR.1.1
WBGene00021932	Y55F3AR.1.2
WBGene00044462	C44B12.9.1
WBGene00016637	C44B12.3.1
WBGene00003893	C44B12.2a.1
WBGene00003893	C44B12.2b.1
WBGene00005905	C44B12.8.1
WBGene00005904	C44B12.4.1
WBGene00202064	C44B12.12
WBGene00016638	C44B12.5.1
WBGene00016636	C44B12.1.1
WBGene00016636	C44B12.1.2
WBGene00016639	C44B12.6a.1
WBGene00016639	C44B12.6b.1
WBGene00016639	C44B12.6c.1
WBGene00016639	C44B12.6d.1
WBGene00199664	C44B12.10
WBGene00200465	C44B12.11
WBGene00023256	C50A2.t1
WBGene00016797	C50A2.3a.1
WBGene00016797	C50A2.3b.1
WBGene00016797	C50A2.3c.1
WBGene00023257	C50A2.t2
WBGene00016798	C50A2.4.1
WBGene00219437	C50A2.7.1
WBGene00016796	C50A2.2a.1
WBGene00016796	C50A2.2b.1
WBGene00016796	C50A2.2c.1
WBGene00016796	C50A2.2d.1
WBGene00016796	C50A2.2e.1
WBGene00198147	C50A2.5
WBGene00198949	C50A2.6
WBGene00022428	Y104H12D.4.1
WBGene00022428	Y104H12D.4.2
WBGene00022426	Y104H12D.2.1
WBGene00022426	Y104H12D.2.2
WBGene00198533	Y104H12D.8
WBGene00197287	Y104H12D.7
WBGene00007020	Y104H12D.1a.1
WBGene00007020	Y104H12D.1b.1
WBGene00196875	Y104H12D.5
WBGene00022427	Y104H12D.3a.1
WBGene00022427	Y104H12D.3b.1
WBGene00022427	Y104H12D.3c.1
WBGene00196976	Y104H12D.6
WBGene00202019	Y104H12D.9
WBGene00001104	W09G12.1.1
WBGene00023163	W09G12.3
WBGene00001103	W09G12.4.1
WBGene00021123	W09G12.9.1
WBGene00021123	W09G12.9.2
WBGene00044463	W09G12.10.1
WBGene00021122	W09G12.8.1
WBGene00021121	W09G12.7.1
WBGene00021120	W09G12.6.1
WBGene00009521	F38A1.8.1
WBGene00044908	F38A1.15.1
WBGene00009523	F38A1.10.1
WBGene00009523	F38A1.10.2
WBGene00009522	F38A1.9.1
WBGene00009524	F38A1.11.1
WBGene00009518	F38A1.5.1
WBGene00009518	F38A1.5.2
WBGene00009519	F38A1.6.1
WBGene00045003	F38A1.16
WBGene00009517	F38A1.4.1
WBGene00009520	F38A1.7.1
WBGene00045037	F38A1.17
WBGene00009526	F38A1.14.1
WBGene00009526	F38A1.14.2
WBGene00009525	F38A1.13.1
WBGene00009515	F38A1.1.1
WBGene00007476	C09E9.1a.1
WBGene00007476	C09E9.1a.2
WBGene00007476	C09E9.1b.1
WBGene00007476	C09E9.1c.1
WBGene00007476	C09E9.1d.1
WBGene00007476	C09E9.1d.2
WBGene00022425	Y104H12BR.1a.1
WBGene00022425	Y104H12BR.1b.1
WBGene00018776	F53H1.1a.1
WBGene00018776	F53H1.1b.1
WBGene00018776	F53H1.1c.1
WBGene00018776	F53H1.1d.1
WBGene00018776	F53H1.1e.1
WBGene00018778	F53H1.4a.1
WBGene00018778	F53H1.4a.2
WBGene00018778	F53H1.4b.1
WBGene00018778	F53H1.4b.2
WBGene00018777	F53H1.3a.1
WBGene00018777	F53H1.3b.1
WBGene00018777	F53H1.3b.2
WBGene00023291	F53H1.2
WBGene00019054	F58F6.6.1
WBGene00019053	F58F6.5.1
WBGene00004338	F58F6.4.1
WBGene00004338	F58F6.4.2
WBGene00000678	F58F6.1.1
WBGene00023304	F58F6.t1
WBGene00166535	F58F6.8
WBGene00000679	F58F6.2.1
WBGene00200943	F58F6.10
WBGene00023305	F58F6.t2
WBGene00199889	F58F6.9
WBGene00219265	C07B3.1
WBGene00219265	C07B3.1a
WBGene00023397	Y104H12A.t2
WBGene00022423	Y104H12A.1a.1
WBGene00022423	Y104H12A.1a.2
WBGene00022423	Y104H12A.1b.1
WBGene00022423	Y104H12A.1c.1
WBGene00022423	Y104H12A.1d.1
WBGene00022423	Y104H12A.1e.1
WBGene00023202	Y104H12A.t1
WBGene00198926	Y77E11A.18
WBGene00022314	Y77E11A.14a.1
WBGene00022314	Y77E11A.14b.1
WBGene00022314	Y77E11A.14c.1
WBGene00023392	Y77E11A.t1
WBGene00022309	Y77E11A.6a.1
WBGene00022309	Y77E11A.6b.1
WBGene00022310	Y77E11A.7a.1
WBGene00022310	Y77E11A.7d.1
WBGene00022310	Y77E11A.7g.1
WBGene00022310	Y77E11A.7j.1
WBGene00199927	Y77E11A.20
WBGene00002180	Y77E11A.4.1
WBGene00002180	Y77E11A.4.2
WBGene00022311	Y77E11A.8.1
WBGene00022312	Y77E11A.9.1
WBGene00235266	Y77E11A.22
WBGene00235267	Y77E11A.23.1
WBGene00000546	Y77E11A.10.1
WBGene00000547	Y77E11A.11a.1
WBGene00000547	Y77E11A.11a.2
WBGene00000547	Y77E11A.11b.1
WBGene00022308	Y77E11A.3
WBGene00022307	Y77E11A.2.1
WBGene00022307	Y77E11A.2.2
WBGene00000680	Y77E11A.15.1
WBGene00022313	Y77E11A.12a.1
WBGene00022313	Y77E11A.12b.1
WBGene00022313	Y77E11A.12c.1
WBGene00023393	Y77E11A.t2
WBGene00220213	Y77E11A.21
WBGene00023394	Y77E11A.t3
WBGene00044464	Y77E11A.16.1
WBGene00199030	Y77E11A.19
WBGene00003806	Y77E11A.13a.1
WBGene00003806	Y77E11A.13a.2
WBGene00003806	Y77E11A.13b.1
WBGene00022306	Y77E11A.1a.1
WBGene00022306	Y77E11A.1a.2
WBGene00022306	Y77E11A.1b.1
WBGene00022306	Y77E11A.1c.1
WBGene00198503	Y77E11A.17
WBGene00019368	K03H6.2a.1
WBGene00019368	K03H6.2b.1
WBGene00023094	K03H6.t1
WBGene00197920	K03H6.10
WBGene00195475	K03H6.9
WBGene00044719	K03H6.7.1
WBGene00019369	K03H6.4.1
WBGene00019367	K03H6.1.1
WBGene00019370	K03H6.5a.1
WBGene00019370	K03H6.5b.1
WBGene00195474	K03H6.8
WBGene00201161	K03H6.11
WBGene00016427	C34H4.5a.1
WBGene00016427	C34H4.5a.2
WBGene00016427	C34H4.5b.1
WBGene00000681	C34H4.4.1
WBGene00044073	C34H4.3a.1
WBGene00044073	C34H4.3b.1
WBGene00044073	C34H4.3c.1
WBGene00016425	C34H4.2.1
WBGene00016424	C34H4.1a.1
WBGene00016424	C34H4.1a.2
WBGene00016424	C34H4.1b.1
WBGene00021520	Y41D4B.18
WBGene00021519	Y41D4B.17.1
WBGene00021518	Y41D4B.16.1
WBGene00021517	Y41D4B.15.1
WBGene00003794	Y41D4B.19a.1
WBGene00003794	Y41D4B.19a.2
WBGene00003794	Y41D4B.19b.1
WBGene00003794	Y41D4B.19b.2
WBGene00003794	Y41D4B.19c.1
WBGene00220152	Y41D4B.33
WBGene00220153	Y41D4B.34
WBGene00021516	Y41D4B.14.1
WBGene00000416	Y41D4B.13a.1
WBGene00000416	Y41D4B.13a.2
WBGene00000416	Y41D4B.13b.1
WBGene00000416	Y41D4B.13c.1
WBGene00021515	Y41D4B.12a.1
WBGene00021515	Y41D4B.12a.2
WBGene00021515	Y41D4B.12b.1
WBGene00021515	Y41D4B.12b.2
WBGene00021514	Y41D4B.11a.1
WBGene00021514	Y41D4B.11a.2
WBGene00021514	Y41D4B.11b.1
WBGene00001105	Y41D4B.10a.1
WBGene00001105	Y41D4B.10a.2
WBGene00001105	Y41D4B.10b.1
WBGene00003712	Y41D4B.9.1
WBGene00021521	Y41D4B.20
WBGene00003682	Y41D4B.8.1
WBGene00003677	Y41D4B.7.1
WBGene00045255	Y41D4B.27.1
WBGene00202209	Y41D4B.31
WBGene00199574	Y41D4B.29
WBGene00219752	Y41D4B.32
WBGene00021525	Y41D4B.26.1
WBGene00021513	Y41D4B.6a.1
WBGene00021513	Y41D4B.6b.1
WBGene00021522	Y41D4B.21a.1
WBGene00021522	Y41D4B.21b.1
WBGene00021522	Y41D4B.21c.1
WBGene00021522	Y41D4B.21d.1
WBGene00003297	Y41D4B.25
WBGene00220154	Y41D4B.35
WBGene00004497	Y41D4B.5.1
WBGene00004497	Y41D4B.5.2
WBGene00021512	Y41D4B.4a.1
WBGene00021512	Y41D4B.4a.2
WBGene00021512	Y41D4B.4b.1
WBGene00021512	Y41D4B.4b.2
WBGene00220155	Y41D4B.36
WBGene00021511	Y41D4B.1.1
WBGene00021524	Y41D4B.24.1
WBGene00200640	Y41D4B.30
WBGene00197111	Y41D4B.28
WBGene00044618	K08D12.5a.1
WBGene00044618	K08D12.5b.1
WBGene00019538	K08D12.4.1
WBGene00019538	K08D12.4.2
WBGene00003947	K08D12.1.1
WBGene00003947	K08D12.1.2
WBGene00019537	K08D12.3a.1
WBGene00019537	K08D12.3a.2
WBGene00019537	K08D12.3b.1
WBGene00019536	K08D12.2.1
WBGene00019540	K08D12.6.1
WBGene00044293	K08D12.7.1
WBGene00195004	K08D12.8.1
WBGene00021507	Y41D4A.5.1
WBGene00021507	Y41D4A.5.2
WBGene00021508	Y41D4A.6a.1
WBGene00021508	Y41D4A.6b.1
WBGene00021508	Y41D4A.6c.1
WBGene00021508	Y41D4A.6d.1
WBGene00021508	Y41D4A.6e.1
WBGene00021508	Y41D4A.6f.1
WBGene00021506	Y41D4A.4a.1
WBGene00021506	Y41D4A.4a.2
WBGene00021506	Y41D4A.4b.1
