strain	abamectin_mean.EXT	abamectin_mean.norm.EXT	abamectin_mean.TOF	abamectin_norm.n
JU2879	-20.919194621783046	-0.06700916514923609	-14.790220921395587	2.4136730394524433
JU2906	20.283020735558154	0.21926018756321614	-9.387477280252176	0.5291494111901025
JU2907	30.679126500763033	0.08393683439843808	9.648919802454547	-4.969659959451055
JU310	33.053261100368076	0.27728694670001797	1.2105019919902689	-6.801026637438373
JU311	2.9485106233225835	-0.08517838390121439	13.763262310977629	-5.456043663571054
JU3125	12.550809039004879	-0.15424399433542263	16.22071341838414	5.0893004834358395
JU3127	21.212045938130522	-0.02730180987378343	12.260188104587922	13.51820952149006
JU3128	-9.53904524800727	0.15764737489073	-9.25905085585087	-2.935596159782412
JU3132	-106.81059348337847	-0.34821474000312286	-20.013067937090046	-8.698687055044278
JU3134	-4.236050154320439	0.048029825379564434	-3.8988142784357334	-0.7626214646751716
JU3135	104.2565222584569	0.2526380750777936	27.52897662418698	3.914745948352714
JU3137	-75.77137199437352	-0.07648017900293348	-18.172327564064222	-1.3046452538333315
JU3140	-45.5369492274598	-0.1345981489773619	-11.562645157162029	0.18028833119700854
JU3144	33.04345603188368	0.08195110044102516	2.4175106736021323	3.3969824643416158
JU323	-21.217581553176284	0.04748733196688896	-12.581545610899905	-2.8751161858031713
JU346	-19.29960390346368	0.09963867425007346	-15.98951969180906	-1.567105981108881
JU360	-171.52810319345696	-0.32572781492121405	-59.594841347898225	-8.351701718606323
JU367	-11.83327044803525	0.024640330540298724	-7.074100971186499	-5.0153191890549955
JU393	30.35795522969973	-0.009425129599706431	15.506009625487888	10.837367134247108
JU394	8.439422642057066	0.03581942237774595	1.3309842853869298	-5.5331734724472685
JU397	-82.564890916862	-0.23647572053961533	-23.625013764026136	-6.021977369745109
JU406	13.345189434235465	0.025642646933861594	9.853724827579313	-4.898618378257418
JU440	82.58325599587855	0.21250260717027325	19.450740046169567	-6.848350086926137
JU561	-65.69825101511209	-0.02802763744067881	-26.463518189732913	-4.792859786779394
JU642	-21.00489702078873	-0.12391244239460447	12.881756105860017	-3.1439386733509047
JU751	115.52797840032466	0.090494645133441	51.56408320830843	-5.969390076083374
JU774	-84.08200224181793	-0.25035017025280853	-11.31280880601634	-4.995973094875664
JU775	-95.40345574835324	-0.328933452501634	-21.561407741121513	5.941351229451996
JU778	-79.37782563608403	-0.03805678548322541	-27.3539883709537	-2.383666895057007
JU782	123.19565119361532	0.27028197112371194	29.312417735322953	27.21375774338219
JU792	-162.69439629932134	-0.46158808267992035	-42.630719980662846	-9.080181692489647
JU830	38.729123489240706	0.030851034727184687	8.107059308604633	-0.9253460578088699
JU847	NA	NA	NA	NA
KR314	-37.72706242344958	0.09426754809402062	-23.75606781265506	-4.722529857532916
LKC34	-22.9918228267709	-0.11600108062049133	1.1615652538820012	1.3975079238108947
MY1	41.07763805261253	0.12885778064490666	9.274094425435973	-1.928446820403432
MY10	-16.309300063476854	-0.09026183928707471	-6.370239931602681	18.7785145685452
MY16	-60.3775074118672	-0.21438425022177426	-19.893714397963837	-8.77511176936615
MY18	-95.96797518468057	-0.07245276464952678	-31.29450928105528	-7.972557218260844
MY2147	-18.594044057939257	0.10491964209021896	-12.327630089385472	-7.4477195794976545
MY2212	111.98296142735147	0.18800072695481873	40.124881128599945	7.270186801305331
MY23	-113.39344477218293	-0.28730310570239265	-33.89931915630751	-5.812685318526097
MY2453	NA	NA	NA	NA
MY2530	219.24532784759555	0.24002360102259152	68.60449983682274	2.3156446861575177
MY2535	150.08302642485015	0.3059398451043917	40.58055808165231	8.931921745751515
MY2573	-58.61124026185874	-0.12393328381071644	-10.677711417681046	-4.494062632087173
MY2585	NA	NA	NA	NA
