I	527000	3858000	ARM
I	3858000	11040000	CENTER
I	11040000	14875000	ARM
II	306000	4879000	ARM
II	4879000	12020000	CENTER
II	12020000	14609000	ARM
III	494000	3722000	ARM
III	3722000	10340000	CENTER
III	10340000	13217000	ARM
IV	720000	3896000	ARM
IV	3896000	12970000	CENTER
IV	12970000	16712000	ARM
V	643000	5897000	ARM
V	5897000	16550000	CENTER
V	16550000	20337000	ARM
X	572000	6137000	ARM
X	6137000	12480000	CENTER
X	12480000	16417000	ARM
